time,target_ids,target_ranges,target_speeds,bin_target_speeds
2025-11-02T13:05:18.997971+00:00,"[152, 0, 0, 0, 0, 0]","[64, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:19.095473+00:00,"[152, 0, 0, 0, 0, 0]","[63, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:19.241640+00:00,"[152, 0, 0, 0, 0, 0]","[63, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:19.339237+00:00,"[152, 0, 0, 0, 0, 0]","[63, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:19.485367+00:00,"[152, 0, 0, 0, 0, 0]","[62, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:19.680475+00:00,"[152, 0, 0, 0, 0, 0]","[62, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:19.777844+00:00,"[152, 0, 0, 0, 0, 0]","[61, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:19.875482+00:00,"[152, 0, 0, 0, 0, 0]","[60, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:19.972966+00:00,"[152, 0, 0, 0, 0, 0]","[59, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:20.119229+00:00,"[152, 0, 0, 0, 0, 0]","[58, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:20.216762+00:00,"[152, 0, 0, 0, 0, 0]","[58, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:20.362946+00:00,"[152, 0, 0, 0, 0, 0]","[57, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:20.460423+00:00,"[152, 0, 0, 0, 0, 0]","[57, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:20.655412+00:00,"[152, 0, 0, 0, 0, 0]","[56, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T13:05:20.752916+00:00,"[152, 0, 0, 0, 0, 0]","[55, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:20.850417+00:00,"[152, 0, 0, 0, 0, 0]","[54, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:20.996662+00:00,"[152, 0, 0, 0, 0, 0]","[53, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:21.094163+00:00,"[152, 0, 0, 0, 0, 0]","[52, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:21.240447+00:00,"[152, 0, 0, 0, 0, 0]","[51, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:21.337994+00:00,"[152, 0, 0, 0, 0, 0]","[50, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:21.484307+00:00,"[152, 0, 0, 0, 0, 0]","[49, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:21.679249+00:00,"[152, 0, 0, 0, 0, 0]","[48, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:21.776642+00:00,"[152, 0, 0, 0, 0, 0]","[47, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:21.923009+00:00,"[152, 0, 0, 0, 0, 0]","[46, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:22.020389+00:00,"[152, 0, 0, 0, 0, 0]","[45, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:22.118007+00:00,"[152, 0, 0, 0, 0, 0]","[45, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:22.215538+00:00,"[152, 0, 0, 0, 0, 0]","[44, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T13:05:22.361794+00:00,"[152, 0, 0, 0, 0, 0]","[44, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T13:05:22.459146+00:00,"[152, 0, 0, 0, 0, 0]","[43, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T13:05:22.654270+00:00,"[152, 0, 0, 0, 0, 0]","[42, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T13:05:22.751783+00:00,"[152, 0, 0, 0, 0, 0]","[41, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T13:05:22.849167+00:00,"[152, 0, 0, 0, 0, 0]","[41, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T13:05:22.995522+00:00,"[152, 0, 0, 0, 0, 0]","[40, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T13:05:23.092914+00:00,"[152, 0, 0, 0, 0, 0]","[38, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T13:05:23.239318+00:00,"[152, 0, 0, 0, 0, 0]","[37, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T13:05:23.336792+00:00,"[152, 0, 0, 0, 0, 0]","[35, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T13:05:23.482928+00:00,"[152, 0, 0, 0, 0, 0]","[34, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T13:05:23.678045+00:00,"[152, 0, 0, 0, 0, 0]","[33, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T13:05:23.775418+00:00,"[152, 0, 0, 0, 0, 0]","[32, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T13:05:23.873091+00:00,"[152, 0, 0, 0, 0, 0]","[31, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-02T13:05:23.970410+00:00,"[152, 0, 0, 0, 0, 0]","[31, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-02T13:05:24.116786+00:00,"[152, 0, 0, 0, 0, 0]","[30, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-02T13:05:24.214301+00:00,"[152, 0, 0, 0, 0, 0]","[29, 0, 0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011100', '', '', '', '', '']"
2025-11-02T13:05:24.360554+00:00,"[152, 0, 0, 0, 0, 0]","[28, 0, 0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011100', '', '', '', '', '']"
2025-11-02T13:05:24.506654+00:00,"[152, 0, 0, 0, 0, 0]","[27, 0, 0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011100', '', '', '', '', '']"
2025-11-02T13:05:24.604288+00:00,"[152, 0, 0, 0, 0, 0]","[27, 0, 0, 0, 0, 0]","[6.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011011', '', '', '', '', '']"
2025-11-02T13:05:24.750424+00:00,"[152, 0, 0, 0, 0, 0]","[26, 0, 0, 0, 0, 0]","[6.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011011', '', '', '', '', '']"
2025-11-02T13:05:24.848050+00:00,"[152, 0, 0, 0, 0, 0]","[25, 0, 0, 0, 0, 0]","[6.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011011', '', '', '', '', '']"
2025-11-02T13:05:24.994177+00:00,"[152, 0, 0, 0, 0, 0]","[24, 0, 0, 0, 0, 0]","[6.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011010', '', '', '', '', '']"
2025-11-02T13:05:25.091792+00:00,"[152, 0, 0, 0, 0, 0]","[23, 0, 0, 0, 0, 0]","[6.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011010', '', '', '', '', '']"
2025-11-02T13:05:25.238071+00:00,"[152, 0, 0, 0, 0, 0]","[23, 0, 0, 0, 0, 0]","[6.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011001', '', '', '', '', '']"
2025-11-02T13:05:25.335443+00:00,"[152, 0, 0, 0, 0, 0]","[22, 0, 0, 0, 0, 0]","[6.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011001', '', '', '', '', '']"
2025-11-02T13:05:25.481812+00:00,"[152, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0]","[6.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011001', '', '', '', '', '']"
2025-11-02T13:05:25.676685+00:00,"[152, 0, 0, 0, 0, 0]","[20, 0, 0, 0, 0, 0]","[6.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011001', '', '', '', '', '']"
2025-11-02T13:05:25.774301+00:00,"[152, 0, 0, 0, 0, 0]","[20, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:25.871686+00:00,"[152, 0, 0, 0, 0, 0]","[19, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:25.969309+00:00,"[152, 0, 0, 0, 0, 0]","[18, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:26.115439+00:00,"[152, 0, 0, 0, 0, 0]","[17, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:26.213083+00:00,"[152, 0, 0, 0, 0, 0]","[17, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:26.359329+00:00,"[152, 0, 0, 0, 0, 0]","[16, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:26.505425+00:00,"[152, 0, 0, 0, 0, 0]","[15, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:26.603055+00:00,"[152, 0, 0, 0, 0, 0]","[14, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:26.749202+00:00,"[152, 0, 0, 0, 0, 0]","[14, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:26.846813+00:00,"[152, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:26.992967+00:00,"[152, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:27.090570+00:00,"[152, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:27.236852+00:00,"[152, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:27.334203+00:00,"[152, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:27.480584+00:00,"[152, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:27.675459+00:00,"[152, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:27.773085+00:00,"[152, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:27.870449+00:00,"[152, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T13:05:30.746848+00:00,"[156, 0, 0, 0, 0, 0]","[66, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-02T13:05:30.844344+00:00,"[156, 0, 0, 0, 0, 0]","[64, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-02T13:05:30.990478+00:00,"[156, 0, 0, 0, 0, 0]","[62, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-02T13:05:31.088091+00:00,"[156, 0, 0, 0, 0, 0]","[60, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T13:05:31.234368+00:00,"[156, 0, 0, 0, 0, 0]","[59, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T13:05:31.380505+00:00,"[156, 0, 0, 0, 0, 0]","[58, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T13:05:31.478125+00:00,"[156, 0, 0, 0, 0, 0]","[56, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T13:05:31.673094+00:00,"[156, 0, 0, 0, 0, 0]","[55, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T13:05:31.770490+00:00,"[156, 0, 0, 0, 0, 0]","[54, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-02T13:05:31.868018+00:00,"[156, 0, 0, 0, 0, 0]","[52, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-02T13:05:31.965653+00:00,"[156, 0, 0, 0, 0, 0]","[51, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-02T13:05:32.111841+00:00,"[156, 0, 0, 0, 0, 0]","[49, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-02T13:05:32.209444+00:00,"[156, 0, 0, 0, 0, 0]","[48, 0, 0, 0, 0, 0]","[11.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101101', '', '', '', '', '']"
2025-11-02T13:05:32.355629+00:00,"[156, 160, 0, 0, 0, 0]","[47, 115, 0, 0, 0, 0]","[11.25, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101101', '00101011', '', '', '', '']"
2025-11-02T13:05:32.501939+00:00,"[156, 160, 0, 0, 0, 0]","[46, 114, 0, 0, 0, 0]","[11.0, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101100', '00101011', '', '', '', '']"
2025-11-02T13:05:32.599351+00:00,"[156, 160, 0, 0, 0, 0]","[44, 113, 0, 0, 0, 0]","[11.0, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101100', '00101011', '', '', '', '']"
2025-11-02T13:05:32.745684+00:00,"[156, 160, 0, 0, 0, 0]","[43, 111, 0, 0, 0, 0]","[11.0, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101100', '00101011', '', '', '', '']"
2025-11-02T13:05:32.843106+00:00,"[156, 160, 0, 0, 0, 0]","[42, 110, 0, 0, 0, 0]","[10.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101011', '00101011', '', '', '', '']"
2025-11-02T13:05:32.989440+00:00,"[156, 160, 0, 0, 0, 0]","[41, 109, 0, 0, 0, 0]","[10.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101011', '00101011', '', '', '', '']"
2025-11-02T13:05:33.086858+00:00,"[156, 160, 0, 0, 0, 0]","[39, 107, 0, 0, 0, 0]","[10.5, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101011', '', '', '', '']"
2025-11-02T13:05:33.233243+00:00,"[156, 160, 0, 0, 0, 0]","[38, 106, 0, 0, 0, 0]","[10.5, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101011', '', '', '', '']"
2025-11-02T13:05:33.379375+00:00,"[156, 160, 0, 0, 0, 0]","[36, 105, 0, 0, 0, 0]","[10.25, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101011', '', '', '', '']"
2025-11-02T13:05:33.476956+00:00,"[156, 160, 0, 0, 0, 0]","[35, 103, 0, 0, 0, 0]","[10.25, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101011', '', '', '', '']"
2025-11-02T13:05:33.671843+00:00,"[156, 160, 0, 0, 0, 0]","[34, 102, 0, 0, 0, 0]","[10.0, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101011', '', '', '', '']"
2025-11-02T13:05:33.769363+00:00,"[156, 160, 0, 0, 0, 0]","[33, 101, 0, 0, 0, 0]","[9.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100111', '00101011', '', '', '', '']"
2025-11-02T13:05:33.866859+00:00,"[156, 160, 0, 0, 0, 0]","[31, 99, 0, 0, 0, 0]","[9.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100111', '00101011', '', '', '', '']"
2025-11-02T13:05:33.964360+00:00,"[156, 160, 0, 0, 0, 0]","[30, 98, 0, 0, 0, 0]","[9.5, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100110', '00101011', '', '', '', '']"
2025-11-02T13:05:34.110603+00:00,"[156, 160, 0, 0, 0, 0]","[29, 96, 0, 0, 0, 0]","[9.25, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100101', '00101011', '', '', '', '']"
2025-11-02T13:05:34.256891+00:00,"[156, 160, 0, 0, 0, 0]","[28, 95, 0, 0, 0, 0]","[9.25, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100101', '00101011', '', '', '', '']"
2025-11-02T13:05:34.354378+00:00,"[156, 160, 0, 0, 0, 0]","[27, 94, 0, 0, 0, 0]","[9.0, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100100', '00101011', '', '', '', '']"
2025-11-02T13:05:34.500604+00:00,"[156, 160, 0, 0, 0, 0]","[26, 93, 0, 0, 0, 0]","[8.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101011', '', '', '', '']"
2025-11-02T13:05:34.598097+00:00,"[156, 160, 0, 0, 0, 0]","[25, 92, 0, 0, 0, 0]","[8.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101011', '', '', '', '']"
2025-11-02T13:05:34.744365+00:00,"[156, 160, 0, 0, 0, 0]","[24, 90, 0, 0, 0, 0]","[8.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101011', '', '', '', '']"
2025-11-02T13:05:34.841871+00:00,"[156, 160, 0, 0, 0, 0]","[23, 89, 0, 0, 0, 0]","[8.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101011', '', '', '', '']"
2025-11-02T13:05:34.988115+00:00,"[156, 160, 0, 0, 0, 0]","[22, 88, 0, 0, 0, 0]","[8.75, 10.5, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101010', '', '', '', '']"
2025-11-02T13:05:35.085615+00:00,"[156, 160, 0, 0, 0, 0]","[21, 86, 0, 0, 0, 0]","[8.75, 10.5, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101010', '', '', '', '']"
2025-11-02T13:05:35.231957+00:00,"[156, 160, 0, 0, 0, 0]","[19, 85, 0, 0, 0, 0]","[8.75, 10.5, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101010', '', '', '', '']"
2025-11-02T13:05:35.378160+00:00,"[156, 160, 0, 0, 0, 0]","[18, 83, 0, 0, 0, 0]","[8.75, 10.5, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101010', '', '', '', '']"
2025-11-02T13:05:35.475639+00:00,"[156, 160, 0, 0, 0, 0]","[17, 82, 0, 0, 0, 0]","[8.75, 10.5, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101010', '', '', '', '']"
2025-11-02T13:05:35.670647+00:00,"[156, 160, 0, 0, 0, 0]","[16, 82, 0, 0, 0, 0]","[8.75, 10.5, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101010', '', '', '', '']"
2025-11-02T13:05:35.768069+00:00,"[156, 160, 0, 0, 0, 0]","[15, 80, 0, 0, 0, 0]","[8.75, 10.5, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101010', '', '', '', '']"
2025-11-02T13:05:35.865618+00:00,"[156, 160, 0, 0, 0, 0]","[14, 79, 0, 0, 0, 0]","[8.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101011', '', '', '', '']"
2025-11-02T13:05:35.963119+00:00,"[156, 160, 0, 0, 0, 0]","[13, 78, 0, 0, 0, 0]","[8.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101011', '', '', '', '']"
2025-11-02T13:05:36.109377+00:00,"[156, 160, 0, 0, 0, 0]","[12, 77, 0, 0, 0, 0]","[8.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101011', '', '', '', '']"
2025-11-02T13:05:36.255669+00:00,"[156, 160, 0, 0, 0, 0]","[11, 76, 0, 0, 0, 0]","[8.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101011', '', '', '', '']"
2025-11-02T13:05:36.353189+00:00,"[156, 160, 0, 0, 0, 0]","[10, 74, 0, 0, 0, 0]","[8.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101011', '', '', '', '']"
2025-11-02T13:05:36.499479+00:00,"[156, 160, 0, 0, 0, 0]","[9, 73, 0, 0, 0, 0]","[8.75, 10.5, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101010', '', '', '', '']"
2025-11-02T13:05:36.645581+00:00,"[156, 160, 0, 0, 0, 0]","[8, 71, 0, 0, 0, 0]","[8.75, 10.5, 0.0, 0.0, 0.0, 0.0]","['00100011', '00101010', '', '', '', '']"
2025-11-02T13:05:36.743075+00:00,"[160, 0, 0, 0, 0, 0]","[70, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-02T13:05:36.840582+00:00,"[160, 0, 0, 0, 0, 0]","[69, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-02T13:05:36.986832+00:00,"[160, 0, 0, 0, 0, 0]","[67, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-02T13:05:37.084436+00:00,"[160, 0, 0, 0, 0, 0]","[66, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-02T13:05:37.230590+00:00,"[160, 0, 0, 0, 0, 0]","[65, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-02T13:05:37.376972+00:00,"[160, 0, 0, 0, 0, 0]","[64, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-02T13:05:37.474455+00:00,"[160, 0, 0, 0, 0, 0]","[62, 0, 0, 0, 0, 0]","[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '', '', '', '', '']"
2025-11-02T13:05:37.669437+00:00,"[160, 0, 0, 0, 0, 0]","[61, 0, 0, 0, 0, 0]","[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '', '', '', '', '']"
2025-11-02T13:05:37.766950+00:00,"[160, 0, 0, 0, 0, 0]","[60, 0, 0, 0, 0, 0]","[9.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100111', '', '', '', '', '']"
